OrderID,OrderDate,CustomerID,ProductID,Quantity,Discount,UnitPrice,CostPrice,SalesAmount,Profit,Region,OrderStatus
ORD03292,2025-09-02,CUST0568,P0047,2,0.05,1004.63,793.19,1908.8,322.42,West,Completed
ORD06649,2025-09-02,CUST0231,P0192,1,0.2,20821.66,13717.57,16657.33,2939.76,South,Completed
ORD06388,2025-09-02,CUST0170,P0167,1,0.15,7469.0,4701.25,6348.65,1647.4,West,Completed
ORD09786,2025-09-02,CUST0272,P0006,3,0.1,51610.25,30768.51,139347.68,47042.15,South,Cancelled
ORD07705,2025-09-02,CUST0496,P0118,2,0.05,36939.5,23012.67,70185.05,24159.71,North,Completed
ORD09843,2025-09-02,CUST0878,P0030,2,0.1,23508.75,18216.9,42315.75,5881.95,North,Completed
ORD02373,2025-09-02,CUST0915,P0057,3,0.0,911.67,722.71,2735.01,566.88,East,Completed
ORD09063,2025-09-03,CUST0334,P0053,1,0.05,422.63,329.18,401.5,72.32,East,Completed
ORD04101,2025-09-03,CUST0309,P0051,2,0.1,57445.48,35926.8,103401.86,31548.26,South,Completed
ORD00318,2025-09-03,CUST0686,P0127,2,0.1,37425.34,27064.21,67365.61,13237.19,North,Completed
ORD08579,2025-09-03,CUST0754,P0108,1,0.0,673.74,534.39,673.74,139.35,South,Completed
ORD08203,2025-09-03,CUST0729,P0008,1,0.05,68633.55,51583.32,65201.87,13618.55,South,Completed
ORD08342,2025-09-03,CUST0306,P0067,1,0.05,5933.02,4559.02,5636.37,1077.35,East,Completed
ORD06310,2025-09-03,CUST0037,P0049,1,0.05,56396.41,44202.58,53576.59,9374.01,East,Completed
ORD09694,2025-09-03,CUST0021,P0046,2,0.0,61902.8,37121.36,123805.6,49562.88,North,Completed
ORD01793,2025-09-03,CUST0956,P0113,1,0.2,26426.25,19479.69,21141.0,1661.31,West,Completed
ORD09106,2025-09-03,CUST0307,P0037,2,0.15,58358.81,45854.58,99209.98,7500.82,West,Completed
ORD03598,2025-09-03,CUST0499,P0118,1,0.1,36939.5,23012.67,33245.55,10232.88,West,Completed
ORD09104,2025-09-03,CUST0006,P0038,2,0.1,25137.53,20080.78,45247.55,5085.99,South,Completed
ORD02590,2025-09-03,CUST0289,P0165,1,0.0,728.57,514.38,728.57,214.19,West,Completed
ORD08359,2025-09-03,CUST0864,P0055,2,0.05,6422.29,4812.56,12202.35,2577.23,South,Completed
ORD00541,2025-09-04,CUST0275,P0040,3,0.2,568.55,361.32,1364.52,280.56,East,Completed
ORD09244,2025-09-04,CUST0373,P0198,1,0.0,715.13,510.57,715.13,204.56,North,Pending
ORD07085,2025-09-04,CUST0296,P0074,4,0.1,40981.75,23771.65,147534.3,52447.7,South,Completed
ORD03024,2025-09-04,CUST0022,P0018,1,0.15,4596.19,2818.15,3906.76,1088.61,West,Completed
ORD04706,2025-09-04,CUST0074,P0154,1,0.1,693.93,462.98,624.54,161.56,South,Completed
ORD08008,2025-09-04,CUST0805,P0190,3,0.0,2296.71,1653.27,6890.13,1930.32,West,Cancelled
ORD00849,2025-09-04,CUST0874,P0020,2,0.1,14020.39,10682.55,25236.7,3871.6,North,Completed
ORD08097,2025-09-04,CUST0369,P0175,1,0.0,791.76,614.23,791.76,177.53,West,Completed
ORD08398,2025-09-04,CUST0841,P0036,4,0.0,1008.83,797.09,4035.32,846.96,East,Completed
ORD00068,2025-09-04,CUST0229,P0038,1,0.0,25137.53,20080.78,25137.53,5056.75,West,Completed
ORD03415,2025-09-04,CUST0293,P0059,4,0.15,1247.06,804.27,4240.0,1022.92,West,Completed
ORD09031,2025-09-05,CUST0795,P0004,1,0.1,20696.25,15931.27,18626.62,2695.35,North,Completed
ORD00300,2025-09-05,CUST0028,P0147,3,0.1,22737.01,13458.16,61389.93,21015.45,West,Completed
ORD07710,2025-09-05,CUST0315,P0091,1,0.0,49350.46,32483.04,49350.46,16867.42,East,Completed
ORD08421,2025-09-05,CUST0910,P0070,1,0.1,56679.56,41863.05,51011.6,9148.55,North,Completed
ORD07656,2025-09-05,CUST0201,P0115,2,0.1,9526.21,7338.52,17147.18,2470.14,West,Completed
ORD07277,2025-09-05,CUST0739,P0168,1,0.0,1780.85,1042.33,1780.85,738.52,North,Completed
ORD08288,2025-09-05,CUST0417,P0016,2,0.0,20196.29,11952.43,40392.58,16487.72,North,Completed
ORD04483,2025-09-05,CUST0428,P0122,1,0.1,17942.76,13133.8,16148.48,3014.68,East,Completed
ORD06489,2025-09-06,CUST0734,P0130,2,0.1,58219.77,46803.43,104795.59,11188.73,South,Completed
ORD09964,2025-09-06,CUST0469,P0058,1,0.05,7347.4,4878.31,6980.03,2101.72,South,Completed
ORD09310,2025-09-06,CUST0842,P0032,1,0.1,39614.35,24714.41,35652.92,10938.51,North,Completed
ORD03673,2025-09-06,CUST0152,P0170,1,0.0,750.66,462.97,750.66,287.69,South,Completed
ORD09733,2025-09-06,CUST0008,P0006,3,0.1,51610.25,30768.51,139347.68,47042.15,West,Completed
ORD09457,2025-09-06,CUST0540,P0090,1,0.0,446.05,334.33,446.05,111.72,West,Completed
ORD09087,2025-09-06,CUST0046,P0016,4,0.0,20196.29,11952.43,80785.16,32975.44,North,Completed
ORD00259,2025-09-06,CUST0678,P0084,3,0.05,52737.3,39276.81,150301.31,32470.88,East,Completed
ORD08068,2025-09-07,CUST0512,P0036,2,0.1,1008.83,797.09,1815.89,221.71,South,Completed
ORD09154,2025-09-07,CUST0324,P0046,1,0.05,61902.8,37121.36,58807.66,21686.3,East,Completed
ORD01217,2025-09-07,CUST0016,P0075,1,0.05,6740.18,4364.5,6403.17,2038.67,West,Completed
ORD02916,2025-09-07,CUST0657,P0172,2,0.05,53066.45,36105.87,100826.25,28614.51,South,Completed
ORD07181,2025-09-07,CUST0803,P0151,1,0.0,5830.9,4665.5,5830.9,1165.4,East,Completed
ORD04298,2025-09-07,CUST0859,P0200,1,0.05,37954.59,28614.99,36056.86,7441.87,South,Completed
ORD02512,2025-09-07,CUST0007,P0116,2,0.05,41570.44,24508.05,78983.84,29967.74,South,Completed
ORD06268,2025-09-07,CUST0029,P0145,3,0.15,360.46,274.8,919.17,94.77,North,Completed
ORD00441,2025-09-07,CUST0881,P0010,3,0.05,16072.59,10816.67,45806.88,13356.87,East,Completed
ORD02430,2025-09-07,CUST0895,P0191,1,0.05,8442.75,6441.23,8020.61,1579.38,East,Cancelled
ORD01349,2025-09-07,CUST0388,P0187,4,0.1,184.91,120.68,665.68,182.96,East,Completed
ORD05248,2025-09-07,CUST0164,P0036,3,0.05,1008.83,797.09,2875.17,483.9,East,Completed
ORD07353,2025-09-07,CUST0829,P0146,1,0.0,11482.27,8693.26,11482.27,2789.01,North,Completed
ORD03327,2025-09-07,CUST0028,P0117,1,0.05,62915.52,50890.59,59769.74,8879.15,West,Completed
ORD01829,2025-09-08,CUST0773,P0076,2,0.15,20055.1,12211.29,34093.67,9671.09,East,Completed
ORD01204,2025-09-08,CUST0813,P0011,2,0.1,50761.69,39171.65,91371.04,13027.74,East,Completed
ORD03039,2025-09-08,CUST0739,P0042,2,0.0,10683.47,6548.45,21366.94,8270.04,North,Completed
ORD07124,2025-09-08,CUST0482,P0023,1,0.05,29957.89,23747.89,28460.0,4712.11,East,Completed
ORD02360,2025-09-08,CUST0236,P0009,2,0.0,724.93,490.11,1449.86,469.64,West,Completed
ORD03924,2025-09-08,CUST0321,P0128,1,0.0,7160.91,4568.96,7160.91,2591.95,East,Cancelled
ORD06101,2025-09-08,CUST0122,P0021,1,0.15,6878.25,5112.71,5846.51,733.8,East,Completed
ORD07130,2025-09-08,CUST0915,P0160,3,0.1,680.29,502.6,1836.78,328.98,East,Completed
ORD06038,2025-09-08,CUST0034,P0026,2,0.05,53440.86,40308.66,101537.63,20920.31,North,Cancelled
ORD05687,2025-09-08,CUST0889,P0119,2,0.05,11965.18,9132.35,22733.84,4469.14,West,Completed
ORD01380,2025-09-08,CUST0462,P0034,1,0.1,143.7,100.11,129.33,29.22,North,Completed
ORD08162,2025-09-08,CUST0864,P0176,3,0.05,9388.62,6512.18,26757.57,7221.03,South,Cancelled
ORD07661,2025-09-08,CUST0011,P0018,1,0.1,4596.19,2818.15,4136.57,1318.42,North,Completed
ORD07773,2025-09-08,CUST0736,P0111,5,0.15,32818.12,23699.05,139477.01,20981.76,West,Completed
ORD04293,2025-09-08,CUST0568,P0025,1,0.1,49570.32,37427.29,44613.29,7186.0,West,Completed
ORD03799,2025-09-08,CUST0329,P0131,2,0.1,896.08,597.69,1612.94,417.56,North,Completed
ORD04505,2025-09-08,CUST0638,P0180,1,0.05,23838.69,16889.32,22646.76,5757.44,West,Completed
ORD04562,2025-09-08,CUST0566,P0034,1,0.0,143.7,100.11,143.7,43.59,North,Completed
ORD00613,2025-09-09,CUST0211,P0022,2,0.0,68945.25,50670.94,137890.5,36548.62,West,Completed
ORD05708,2025-09-09,CUST0861,P0112,5,0.1,20043.19,13117.75,90194.36,24605.61,North,Completed
ORD09541,2025-09-09,CUST0908,P0112,1,0.1,20043.19,13117.75,18038.87,4921.12,East,Completed
ORD04447,2025-09-09,CUST0017,P0186,2,0.0,36288.91,28203.52,72577.82,16170.78,South,Completed
ORD08083,2025-09-09,CUST0436,P0194,3,0.15,13118.34,8489.04,33451.77,7984.65,South,Completed
ORD09162,2025-09-09,CUST0298,P0153,3,0.05,318.53,240.18,907.81,187.27,West,Completed
ORD07631,2025-09-09,CUST0678,P0001,1,0.0,796.95,617.19,796.95,179.76,East,Completed
ORD06442,2025-09-09,CUST0024,P0161,1,0.05,36827.84,23163.81,34986.45,11822.64,East,Completed
ORD02338,2025-09-09,CUST0105,P0051,3,0.1,57445.48,35926.8,155102.8,47322.4,South,Cancelled
ORD05557,2025-09-09,CUST0235,P0087,2,0.0,11879.48,8267.83,23758.96,7223.3,East,Completed
ORD09441,2025-09-09,CUST0061,P0132,4,0.15,235.21,163.03,799.71,147.59,West,Completed
ORD00937,2025-09-09,CUST0792,P0143,1,0.05,56727.96,35563.32,53891.56,18328.24,East,Cancelled
ORD06058,2025-09-09,CUST0863,P0197,3,0.0,15133.72,11886.63,45401.16,9741.27,South,Completed
ORD08759,2025-09-09,CUST0579,P0017,1,0.1,17284.69,10596.05,15556.22,4960.17,North,Completed
ORD01784,2025-09-09,CUST0728,P0113,1,0.1,26426.25,19479.69,23783.62,4303.93,West,Completed
ORD02981,2025-09-09,CUST0369,P0115,2,0.2,9526.21,7338.52,15241.94,564.9,West,Completed
ORD06105,2025-09-09,CUST0316,P0056,1,0.2,312.97,191.98,250.38,58.4,East,Pending
ORD08942,2025-09-10,CUST0975,P0026,1,0.05,53440.86,40308.66,50768.82,10460.16,North,Completed
ORD00370,2025-09-10,CUST0854,P0169,4,0.15,12339.56,8305.1,41954.5,8734.1,North,Completed
ORD05948,2025-09-10,CUST0245,P0042,1,0.05,10683.47,6548.45,10149.3,3600.85,North,Pending
ORD02610,2025-09-10,CUST0020,P0018,1,0.05,4596.19,2818.15,4366.38,1548.23,West,Completed
ORD05479,2025-09-10,CUST0626,P0027,2,0.05,20926.64,14284.36,39760.62,11191.9,South,Completed
ORD00530,2025-09-10,CUST0983,P0079,3,0.1,409.51,310.64,1105.68,173.76,South,Completed
ORD03745,2025-09-10,CUST0558,P0170,1,0.0,750.66,462.97,750.66,287.69,East,Completed
ORD08603,2025-09-10,CUST0498,P0123,3,0.0,77212.89,61788.48,231638.67,46273.23,West,Completed
ORD01522,2025-09-10,CUST0556,P0031,1,0.1,12553.48,9544.5,11298.13,1753.63,North,Completed
ORD02480,2025-09-10,CUST0718,P0054,2,0.15,34828.61,21081.63,59208.64,17045.38,West,Completed
ORD06658,2025-09-10,CUST0300,P0045,1,0.0,2217.01,1355.93,2217.01,861.08,North,Completed
ORD04263,2025-09-10,CUST0888,P0017,1,0.1,17284.69,10596.05,15556.22,4960.17,North,Completed
ORD05056,2025-09-10,CUST0705,P0141,2,0.0,1748.75,1100.65,3497.5,1296.2,West,Completed
ORD03820,2025-09-10,CUST0705,P0033,1,0.05,54569.41,31985.14,51840.94,19855.8,West,Completed
ORD05211,2025-09-10,CUST0858,P0063,2,0.05,12786.65,8472.2,24294.64,7350.24,South,Cancelled
ORD00171,2025-09-10,CUST0362,P0153,1,0.1,318.53,240.18,286.68,46.5,West,Completed
ORD06673,2025-09-11,CUST0303,P0051,3,0.05,57445.48,35926.8,163719.62,55939.22,West,Completed
ORD09169,2025-09-11,CUST0873,P0167,1,0.15,7469.0,4701.25,6348.65,1647.4,South,Completed
ORD03926,2025-09-11,CUST0384,P0185,1,0.2,76508.26,54062.35,61206.61,7144.26,South,Completed
ORD01301,2025-09-11,CUST0464,P0153,1,0.05,318.53,240.18,302.6,62.42,East,Completed
ORD04540,2025-09-11,CUST0688,P0191,1,0.05,8442.75,6441.23,8020.61,1579.38,West,Completed
ORD02862,2025-09-11,CUST0966,P0178,4,0.05,4042.35,3098.18,15360.93,2968.21,West,Completed
ORD06959,2025-09-11,CUST0089,P0125,1,0.1,3155.85,2083.96,2840.26,756.3,South,Completed
ORD09651,2025-09-11,CUST0920,P0191,1,0.1,8442.75,6441.23,7598.48,1157.25,West,Completed
ORD04895,2025-09-11,CUST0782,P0014,1,0.15,18597.52,13817.51,15807.89,1990.38,West,Cancelled
ORD09452,2025-09-11,CUST0077,P0143,2,0.1,56727.96,35563.32,102110.33,30983.69,East,Completed
ORD00237,2025-09-11,CUST0618,P0090,2,0.15,446.05,334.33,758.28,89.62,South,Completed
ORD01467,2025-09-11,CUST0809,P0172,1,0.05,53066.45,36105.87,50413.13,14307.26,North,Completed
ORD09460,2025-09-11,CUST0509,P0179,2,0.05,12818.17,8758.44,24354.52,6837.64,West,Cancelled
ORD05660,2025-09-11,CUST0423,P0027,2,0.05,20926.64,14284.36,39760.62,11191.9,West,Completed
ORD03511,2025-09-12,CUST0426,P0147,4,0.1,22737.01,13458.16,81853.24,28020.6,East,Completed
ORD04450,2025-09-12,CUST0926,P0195,4,0.0,15240.21,11813.53,60960.84,13706.72,West,Completed
ORD02317,2025-09-12,CUST0335,P0130,1,0.05,58219.77,46803.43,55308.78,8505.35,South,Completed
ORD01524,2025-09-12,CUST0693,P0105,4,0.05,17543.79,10886.17,66666.4,23121.72,East,Completed
ORD01178,2025-09-12,CUST0662,P0055,1,0.05,6422.29,4812.56,6101.18,1288.62,East,Completed
ORD01801,2025-09-12,CUST0539,P0183,2,0.1,66902.29,49511.88,120424.12,21400.36,East,Completed
ORD07574,2025-09-12,CUST0546,P0033,3,0.05,54569.41,31985.14,155522.82,59567.4,North,Completed
ORD07165,2025-09-12,CUST0456,P0051,1,0.05,57445.48,35926.8,54573.21,18646.41,South,Completed
ORD07067,2025-09-12,CUST0907,P0110,3,0.2,30098.59,20298.4,72236.62,11341.42,South,Completed
ORD06302,2025-09-12,CUST0085,P0103,1,0.1,585.19,454.75,526.67,71.92,South,Completed
ORD08671,2025-09-12,CUST0766,P0197,1,0.05,15133.72,11886.63,14377.03,2490.4,South,Completed
ORD03418,2025-09-12,CUST0356,P0160,3,0.05,680.29,502.6,1938.83,431.03,West,Cancelled
ORD05009,2025-09-12,CUST0017,P0135,1,0.1,644.55,462.91,580.1,117.19,South,Completed
ORD05218,2025-09-12,CUST0602,P0178,2,0.1,4042.35,3098.18,7276.23,1079.87,South,Completed
ORD06359,2025-09-12,CUST0575,P0061,2,0.1,49224.25,33194.34,88603.65,22214.97,South,Completed
ORD08954,2025-09-12,CUST0979,P0014,1,0.1,18597.52,13817.51,16737.77,2920.26,East,Completed
ORD09135,2025-09-13,CUST0575,P0071,1,0.0,35759.59,27998.22,35759.59,7761.37,South,Completed
ORD02923,2025-09-13,CUST0901,P0067,3,0.15,5933.02,4559.02,15129.2,1452.14,North,Completed
ORD09608,2025-09-13,CUST0199,P0048,1,0.0,1114.29,876.19,1114.29,238.1,North,Completed
ORD01138,2025-09-13,CUST0988,P0108,1,0.1,673.74,534.39,606.37,71.98,South,Completed
ORD03414,2025-09-13,CUST0130,P0161,1,0.2,36827.84,23163.81,29462.27,6298.46,North,Completed
ORD09240,2025-09-13,CUST0050,P0185,1,0.0,76508.26,54062.35,76508.26,22445.91,South,Completed
ORD06356,2025-09-13,CUST0475,P0025,3,0.1,49570.32,37427.29,133839.86,21557.99,West,Completed
ORD04331,2025-09-13,CUST0357,P0145,1,0.0,360.46,274.8,360.46,85.66,North,Completed
ORD03797,2025-09-13,CUST0933,P0014,3,0.1,18597.52,13817.51,50213.3,8760.77,South,Completed
ORD04701,2025-09-13,CUST0865,P0051,1,0.2,57445.48,35926.8,45956.38,10029.58,South,Completed
ORD08614,2025-09-13,CUST0030,P0153,1,0.15,318.53,240.18,270.75,30.57,South,Pending
ORD08827,2025-09-13,CUST0684,P0074,1,0.0,40981.75,23771.65,40981.75,17210.1,North,Completed
ORD01186,2025-09-14,CUST0961,P0007,2,0.1,8223.62,4942.96,14802.52,4916.6,North,Completed
ORD08582,2025-09-14,CUST0180,P0094,1,0.0,77812.86,47690.34,77812.86,30122.52,East,Completed
ORD04380,2025-09-14,CUST0178,P0181,3,0.2,8670.4,5624.95,20808.96,3934.11,West,Completed
ORD01972,2025-09-14,CUST0007,P0060,2,0.15,32036.99,25220.68,54462.88,4021.52,South,Completed
ORD03491,2025-09-14,CUST0179,P0199,3,0.15,404.58,321.41,1031.68,67.45,West,Completed
ORD05420,2025-09-14,CUST0318,P0177,1,0.15,783.92,493.62,666.33,172.71,West,Completed
ORD07401,2025-09-14,CUST0013,P0140,2,0.0,12142.58,7367.6,24285.16,9549.96,East,Completed
ORD03893,2025-09-14,CUST0345,P0119,1,0.1,11965.18,9132.35,10768.66,1636.31,North,Completed
ORD05362,2025-09-14,CUST0377,P0082,2,0.0,14583.87,9123.23,29167.74,10921.28,South,Completed
ORD06965,2025-09-14,CUST0246,P0077,2,0.1,50047.7,37709.36,90085.86,14667.14,South,Completed
ORD07375,2025-09-14,CUST0245,P0025,3,0.15,49570.32,37427.29,126404.32,14122.45,North,Completed
ORD00766,2025-09-14,CUST0723,P0176,1,0.05,9388.62,6512.18,8919.19,2407.01,West,Completed
ORD01000,2025-09-14,CUST0412,P0183,2,0.05,66902.29,49511.88,127114.35,28090.59,East,Cancelled
ORD02398,2025-09-14,CUST0310,P0094,1,0.0,77812.86,47690.34,77812.86,30122.52,East,Completed
ORD00769,2025-09-14,CUST0486,P0086,1,0.1,519.82,398.56,467.84,69.28,West,Completed
ORD00570,2025-09-14,CUST0548,P0185,1,0.05,76508.26,54062.35,72682.85,18620.5,West,Completed
ORD01018,2025-09-14,CUST0777,P0196,1,0.1,385.78,231.62,347.2,115.58,South,Pending
ORD01656,2025-09-15,CUST0921,P0029,1,0.1,1310.65,844.84,1179.58,334.74,East,Completed
ORD06566,2025-09-15,CUST0454,P0050,2,0.2,8890.7,6907.47,14225.12,410.18,West,Completed
ORD04569,2025-09-15,CUST0164,P0135,1,0.05,644.55,462.91,612.32,149.41,East,Completed
ORD09189,2025-09-15,CUST0009,P0088,2,0.0,58121.47,37608.48,116242.94,41025.98,South,Completed
ORD07624,2025-09-15,CUST0601,P0170,1,0.1,750.66,462.97,675.59,212.62,East,Completed
ORD00203,2025-09-15,CUST0635,P0061,5,0.05,49224.25,33194.34,233815.19,67843.49,East,Completed
ORD07027,2025-09-15,CUST0275,P0020,3,0.0,14020.39,10682.55,42061.17,10013.52,East,Completed
ORD02914,2025-09-15,CUST0922,P0161,1,0.15,36827.84,23163.81,31303.66,8139.85,West,Completed
ORD08681,2025-09-15,CUST0680,P0116,3,0.1,41570.44,24508.05,112240.19,38716.04,South,Completed
ORD04806,2025-09-15,CUST0457,P0140,5,0.15,12142.58,7367.6,51605.96,14767.96,North,Completed
ORD01736,2025-09-15,CUST0768,P0148,1,0.2,15484.78,9786.06,12387.82,2601.76,East,Cancelled
ORD01507,2025-09-15,CUST0817,P0010,1,0.0,16072.59,10816.67,16072.59,5255.92,West,Cancelled
ORD01218,2025-09-15,CUST0571,P0092,2,0.2,41737.72,32410.53,66780.35,1959.29,West,Completed
ORD02043,2025-09-16,CUST0628,P0102,1,0.0,4149.23,2427.22,4149.23,1722.01,North,Completed
ORD02490,2025-09-16,CUST0780,P0171,3,0.1,39010.06,29472.11,105327.16,16910.83,East,Pending
ORD09314,2025-09-16,CUST0272,P0179,5,0.15,12818.17,8758.44,54477.22,10685.02,South,Completed
ORD08298,2025-09-16,CUST0384,P0074,3,0.0,40981.75,23771.65,122945.25,51630.3,South,Pending
ORD03794,2025-09-16,CUST0076,P0096,1,0.05,22714.55,15565.72,21578.82,6013.1,South,Completed
ORD01553,2025-09-16,CUST0026,P0051,2,0.1,57445.48,35926.8,103401.86,31548.26,South,Completed
ORD03667,2025-09-16,CUST0368,P0171,1,0.0,39010.06,29472.11,39010.06,9537.95,North,Completed
ORD04007,2025-09-16,CUST0393,P0188,1,0.0,5272.37,3130.49,5272.37,2141.88,South,Completed
ORD00809,2025-09-16,CUST0367,P0048,1,0.05,1114.29,876.19,1058.58,182.39,North,Completed
ORD09220,2025-09-16,CUST0327,P0001,3,0.1,796.95,617.19,2151.77,300.2,West,Completed
ORD04608,2025-09-16,CUST0785,P0182,1,0.1,15590.28,12172.38,14031.25,1858.87,East,Cancelled
ORD04206,2025-09-16,CUST0761,P0012,1,0.1,4072.78,2687.49,3665.5,978.01,North,Completed
ORD09164,2025-09-16,CUST0182,P0105,3,0.2,17543.79,10886.17,42105.1,9446.59,North,Completed
ORD06573,2025-09-16,CUST0005,P0177,1,0.05,783.92,493.62,744.72,251.1,East,Completed
ORD01837,2025-09-16,CUST0291,P0195,4,0.2,15240.21,11813.53,48768.67,1514.55,South,Completed
ORD00224,2025-09-16,CUST0837,P0033,1,0.1,54569.41,31985.14,49112.47,17127.33,West,Completed
ORD00482,2025-09-16,CUST0219,P0179,1,0.0,12818.17,8758.44,12818.17,4059.73,West,Completed
ORD06133,2025-09-17,CUST0741,P0180,2,0.1,23838.69,16889.32,42909.64,9131.0,South,Pending
ORD03449,2025-09-17,CUST0053,P0105,1,0.1,17543.79,10886.17,15789.41,4903.24,East,Cancelled
ORD05623,2025-09-17,CUST0913,P0141,1,0.1,1748.75,1100.65,1573.88,473.23,North,Completed
ORD07008,2025-09-17,CUST0620,P0030,1,0.05,23508.75,18216.9,22333.31,4116.41,North,Completed
ORD08009,2025-09-17,CUST0162,P0129,4,0.05,43850.97,27932.89,166633.69,54902.13,West,Cancelled
ORD03915,2025-09-18,CUST0328,P0043,2,0.05,528.82,390.77,1004.76,223.22,West,Completed
ORD02591,2025-09-18,CUST0337,P0047,5,0.2,1004.63,793.19,4018.52,52.57,East,Completed
ORD06368,2025-09-18,CUST0366,P0034,2,0.1,143.7,100.11,258.66,58.44,East,Cancelled
ORD09235,2025-09-18,CUST0826,P0026,1,0.15,53440.86,40308.66,45424.73,5116.07,West,Completed
ORD06261,2025-09-18,CUST0327,P0019,4,0.05,27844.42,18931.51,105808.8,30082.76,West,Cancelled
ORD01468,2025-09-18,CUST0172,P0057,1,0.15,911.67,722.71,774.92,52.21,South,Completed
ORD07775,2025-09-18,CUST0264,P0014,1,0.1,18597.52,13817.51,16737.77,2920.26,North,Completed
ORD00714,2025-09-18,CUST0809,P0016,1,0.15,20196.29,11952.43,17166.85,5214.42,North,Completed
ORD06802,2025-09-18,CUST0976,P0011,2,0.0,50761.69,39171.65,101523.38,23180.08,East,Completed
ORD07857,2025-09-18,CUST0227,P0011,2,0.15,50761.69,39171.65,86294.87,7951.57,East,Completed
ORD01083,2025-09-18,CUST0533,P0078,1,0.0,66750.32,43644.61,66750.32,23105.71,East,Completed
ORD09750,2025-09-18,CUST0039,P0064,1,0.05,20038.07,13846.76,19036.17,5189.41,East,Completed
ORD01695,2025-09-19,CUST0130,P0059,1,0.15,1247.06,804.27,1060.0,255.73,North,Completed
ORD01745,2025-09-19,CUST0393,P0117,2,0.1,62915.52,50890.59,113247.94,11466.76,South,Completed
ORD02899,2025-09-19,CUST0869,P0191,1,0.1,8442.75,6441.23,7598.48,1157.25,South,Completed
ORD03120,2025-09-19,CUST0149,P0047,1,0.1,1004.63,793.19,904.17,110.98,West,Completed
ORD01195,2025-09-19,CUST0495,P0053,1,0.1,422.63,329.18,380.37,51.19,North,Completed
ORD07845,2025-09-19,CUST0268,P0167,4,0.05,7469.0,4701.25,28382.2,9577.2,North,Completed
ORD02269,2025-09-19,CUST0644,P0040,2,0.15,568.55,361.32,966.53,243.89,North,Completed
ORD08869,2025-09-19,CUST0366,P0164,1,0.1,8324.94,6438.05,7492.45,1054.4,East,Cancelled
ORD09711,2025-09-19,CUST0909,P0158,2,0.1,33125.35,22293.09,59625.63,15039.45,East,Completed
ORD06339,2025-09-19,CUST0627,P0179,4,0.05,12818.17,8758.44,48709.05,13675.29,West,Completed
ORD05497,2025-09-19,CUST0244,P0137,3,0.0,3327.18,2091.19,9981.54,3707.97,East,Completed
ORD04029,2025-09-19,CUST0875,P0058,1,0.1,7347.4,4878.31,6612.66,1734.35,South,Completed
ORD05368,2025-09-19,CUST0217,P0041,4,0.05,4003.54,2383.24,15213.45,5680.49,West,Completed
ORD03059,2025-09-19,CUST0146,P0075,4,0.1,6740.18,4364.5,24264.65,6806.65,West,Completed
ORD02274,2025-09-19,CUST0409,P0152,1,0.0,5896.48,4498.55,5896.48,1397.93,East,Completed
ORD00524,2025-09-19,CUST0109,P0025,2,0.0,49570.32,37427.29,99140.64,24286.06,South,Completed
ORD03732,2025-09-19,CUST0702,P0093,3,0.1,10189.0,5911.08,27510.3,9777.06,West,Completed
ORD01465,2025-09-20,CUST0445,P0013,4,0.05,8923.66,6594.73,33909.91,7530.99,North,Completed
ORD08272,2025-09-20,CUST0929,P0042,1,0.05,10683.47,6548.45,10149.3,3600.85,South,Completed
ORD02393,2025-09-20,CUST0419,P0199,2,0.15,404.58,321.41,687.79,44.97,North,Completed
ORD08910,2025-09-20,CUST0062,P0024,2,0.1,792.84,470.21,1427.11,486.69,East,Completed
ORD03934,2025-09-20,CUST0215,P0072,3,0.1,28334.52,18780.23,76503.2,20162.51,North,Completed
ORD08309,2025-09-20,CUST0294,P0050,1,0.2,8890.7,6907.47,7112.56,205.09,East,Cancelled
ORD06915,2025-09-20,CUST0492,P0134,1,0.0,34117.69,25387.96,34117.69,8729.73,South,Completed
ORD07362,2025-09-20,CUST0027,P0026,1,0.0,53440.86,40308.66,53440.86,13132.2,South,Pending
ORD09621,2025-09-20,CUST0852,P0085,5,0.05,73872.61,56554.21,350894.9,68123.85,North,Completed
ORD08983,2025-09-20,CUST0688,P0146,1,0.2,11482.27,8693.26,9185.82,492.56,West,Completed
ORD09464,2025-09-21,CUST0462,P0124,3,0.1,38907.93,29071.02,105051.41,17838.35,North,Completed
ORD05136,2025-09-21,CUST0937,P0150,1,0.2,53462.03,36715.83,42769.62,6053.79,East,Completed
ORD04742,2025-09-21,CUST0312,P0038,1,0.0,25137.53,20080.78,25137.53,5056.75,West,Cancelled
ORD03687,2025-09-21,CUST0756,P0085,1,0.05,73872.61,56554.21,70178.98,13624.77,North,Completed
ORD06495,2025-09-21,CUST0192,P0200,3,0.2,37954.59,28614.99,91091.02,5246.05,North,Completed
ORD02613,2025-09-21,CUST0208,P0008,3,0.1,68633.55,51583.32,185310.59,30560.63,South,Completed
ORD01600,2025-09-21,CUST0717,P0030,1,0.1,23508.75,18216.9,21157.88,2940.98,South,Completed
ORD04197,2025-09-21,CUST0795,P0179,1,0.1,12818.17,8758.44,11536.35,2777.91,North,Cancelled
ORD03574,2025-09-21,CUST0031,P0036,2,0.1,1008.83,797.09,1815.89,221.71,South,Completed
ORD02556,2025-09-21,CUST0665,P0093,5,0.0,10189.0,5911.08,50945.0,21389.6,West,Completed
